frames,fps,episode_length,value_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,P01:episode_rewards,P09:episode_rewards,policy_loss,clip_fraction,explained_variance,grad_norm,advantage_norm,epoch_idx
1382400,237,359.18,0.012549118531751446,1.6325622633099557,235.5,0.0024695564742955867,75.0,400.0,-0.0016408569412305952,0.2201904296875,-1.862645149230957e-08,0.05621881787610685,15.968717777729035,135
1392640,237,366.48,0.014891248605272267,1.57380763143301,259.0,0.0021040577533881335,97.5,460.0000000000008,-0.001099348844581982,0.186572265625,2.6077032089233397e-09,0.05497531816517272,15.968717986345291,136
1402880,237,366.96,0.01285968188312836,1.6280743971467018,255.25,0.0025408477354858404,97.5,405.00000000000045,-0.0009465682542213472,0.2069091796875,-1.2293457984924316e-08,0.05745632181171998,15.96871775984764,137
1413120,237,376.28,0.012942335290426854,1.5887296095490455,288.75,0.0022002487631084477,150.0,552.5000000000002,-0.0012161325048509752,0.18515625,3.3527612686157227e-09,0.052292888487034395,15.968717700242996,138
1423360,237,375.28,0.009600191293066019,1.6370833851397038,273.25,0.00258249600229874,75.0,552.5000000000002,-0.0009415784963493934,0.22685546875,-2.2351741790771484e-09,0.05459291087413733,15.968717741966248,139
1433600,237,364.09,0.008534949109707668,1.601495808362961,225.5,0.0023235009225174965,50.0,550.0,-0.0017220167883351678,0.2196533203125,1.5273690223693846e-08,0.04981732189449076,15.96871771812439,140
1443840,237,356.56,0.008763181973336032,1.6365468099713325,192.5,0.0030312612471220745,50.0,430.0000000000004,-0.001415368014932028,0.261328125,1.3783574104309083e-08,0.05406627725030609,15.968717807531357,141
1454080,237,349.07,0.010354043051484041,1.739268758893013,170.0,0.0025567980660753165,50.0,300.0,-0.0013135442466591484,0.2438232421875,2.2351741790771484e-09,0.05509356637832576,15.968717747926712,142
1464320,237,346.12,0.008072301705760765,1.749156691133976,163.5,0.0025790555776893597,50.0,277.5000000000002,-0.0007054599507682723,0.2373046875,1.30385160446167e-08,0.05435131702495104,15.968717390298844,143
1474560,237,335.5,0.00694095625240152,1.705448927730322,147.75,0.0030544149498155093,47.50000000000001,275.0,-0.001617889399494743,0.2898681640625,-1.601874828338623e-08,0.05250528812304143,15.96871726512909,144
1484800,237,329.01,0.006161300108067281,1.6689185716211796,135.0,0.00346896727010062,0.0,250.0,-0.0017710869329675915,0.2997802734375,-7.450580596923829e-10,0.050040902705547105,15.968716776371002,145
1495040,237,331.76,0.010452114191866712,1.664782553911209,149.0,0.0023157511115527996,22.500000000000007,302.5000000000002,-0.0020538229207886618,0.2202880859375,7.82310962677002e-09,0.051846194335560904,15.96871782541275,146
1505280,237,339.05,0.011451617184866337,1.615231854468584,159.5,0.0019177192704546541,25.0,302.5000000000002,-0.0007449961965903639,0.1608642578125,-2.2351741790771484e-09,0.054082204927254185,15.968717747926712,147
1515520,237,353.59,0.011265848609036766,1.491237435489893,197.75,0.002109903155309212,50.0,327.5000000000002,-0.0011784668487962336,0.187109375,-7.078051567077636e-09,0.0479928762042119,15.96871787905693,148
1525760,237,361.58,0.010671877034110367,1.5954724073410034,212.5,0.003106304778964386,50.0,405.00000000000045,-0.0015366625324531925,0.2702392578125,0.0,0.051848858962707675,15.968717557191848,149
1536000,237,367.59,0.01201369332447939,1.6959068141877651,241.5,0.0033373695576528915,50.0,552.5000000000002,-0.0017342046172416302,0.2892578125,-8.940696716308593e-09,0.055291599383100264,15.968717676401138,150
1546240,237,359.73,0.00833540149815235,1.6332019731402396,226.5,0.0024298945483678834,50.0,552.5000000000002,-0.0015202521542960312,0.2393310546875,2.0861625671386717e-08,0.05131614516420906,15.968717741966248,151
1556480,237,349.6,0.007158497864475066,1.593601357936859,195.75,0.0031121048656473247,50.0,475.0,-0.0018556092374637956,0.2970458984375,-6.7055225372314455e-09,0.048145174624119824,15.96871742606163,152
1566720,237,336.85,0.009792305374321585,1.621222684532404,153.5,0.0017311906430677482,25.0,305.00000000000045,-0.0005259932579065208,0.1558837890625,-6.7055225372314455e-09,0.050200022655875406,15.968717497587203,153
1576960,237,336.02,0.009566209400827575,1.590887550264597,148.75,0.0021854146667237727,25.0,277.5000000000002,-0.0008522898642695509,0.1924072265625,4.470348358154297e-09,0.04929660632696242,15.968717527389526,154
1587200,237,345.99,0.010684840528119821,1.6341896317899227,189.5,0.002203555403286828,25.0,427.5000000000002,-0.001147157247760333,0.2128173828125,-8.195638656616212e-09,0.05137225100242646,15.968717831373215,155
1597440,237,350.39,0.01053762274204928,1.6095630161464214,211.75,0.0027348104538077677,25.0,502.5000000000002,-0.0013185585219616768,0.2383544921875,-4.470348358154297e-09,0.05493000474244965,15.968717747926712,156
1607680,237,358.35,0.01382754767255392,1.6541224263608456,239.0,0.0018028119829011757,50.0,502.5000000000002,-0.0009336439692560816,0.169287109375,2.6077032089233397e-09,0.05355848954986533,15.96871793270111,157
1617920,237,368.32,0.0133466575818602,1.603513926267624,255.75,0.001669564039934812,75.0,502.5000000000002,-0.0010222070894087664,0.162744140625,7.078051567077636e-09,0.052735789326753456,15.968717777729035,158
1628160,237,364.86,0.011792761750984936,1.5996624618768691,250.5,0.0022202393137391143,100.0,435.00000000000085,-0.0013641874931636267,0.2277099609375,-1.2665987014770507e-08,0.05600415141921901,15.968717920780183,159
1638400,237,362.73,0.010515187004421023,1.6216725826263427,226.5,0.0022909980066060597,100.0,352.5000000000002,-0.0010825489036506042,0.190966796875,1.0430812835693359e-08,0.049871127168188055,15.968717724084854,160
1648640,237,352.32,0.010619950339605565,1.5905637934803962,204.25,0.0024660411871138877,75.0,300.0,-0.0009706570097478106,0.212353515625,-2.3096799850463868e-08,0.04986207387464304,15.96871771812439,161
1658880,237,350.42,0.010465517955526592,1.6439201563596726,180.5,0.0026873252323156294,75.0,300.0,-0.0012494435184635222,0.2375244140625,7.450580596923829e-10,0.05542046441712898,15.968717724084854,162
1669120,237,351.56,0.00977112038017367,1.61381301805377,174.75,0.0031974885991530753,50.0,275.0,-0.0018280185151525075,0.28486328125,-1.7508864402770997e-08,0.051547826956053346,15.968717616796493,163
1679360,237,351.29,0.008605333038940444,1.5942089051008224,176.5,0.003129302620391172,25.0,302.5000000000002,-0.0009237211232175468,0.23515625,-1.6391277313232423e-08,0.04917935073140602,15.968717730045318,164
1689600,237,354.44,0.010651627929473762,1.6256478600203992,183.0,0.0028695546237031523,25.0,330.0000000000004,-0.0012332700403931084,0.2367431640625,1.0058283805847169e-08,0.052591296150628776,15.96871782541275,165
1699840,237,353.6,0.010332390021358152,1.657781108468771,184.75,0.0023010457565021624,25.0,377.5000000000002,-0.000916599251286243,0.2079833984375,-3.129243850708008e-08,0.05210508056178768,15.96871789097786,166
1710080,237,351.45,0.012360602419357746,1.648409181088209,190.25,0.002367018423501577,25.0,310.00000000000085,-0.001129414814931806,0.2212646484375,-8.568167686462402e-09,0.0526547678553279,15.968717944622039,167
1720320,237,354.23,0.01159963648460689,1.6604616545140742,211.25,0.002240432836731543,50.0,402.5000000000002,-0.0013397219136095373,0.2186279296875,-7.450580596923829e-10,0.05274447564837457,15.968717765808105,168
1730560,237,350.04,0.010533929323355552,1.670077558606863,214.5,0.0021311474808726415,25.0,360.0000000000009,-0.0012957775077666156,0.2151123046875,-3.7252902984619143e-10,0.05348271165422044,15.968717515468597,169
1740800,237,350.6,0.010963128787261666,1.6537824861705304,219.0,0.0024339491909927346,50.0,455.0000000000004,-0.0011974420271144482,0.2300048828125,2.9802322387695314e-09,0.05296048022081179,15.968717485666275,170
1751040,237,349.98,0.01183548872359097,1.6820165544748307,226.75,0.0019335433633045796,50.0,525.0,-0.0007690321246627719,0.2015625,-4.097819328308106e-09,0.053973075164954296,15.96871793270111,171
1761280,237,357.86,0.011763402552060143,1.701816476136446,241.75,0.003002394718521373,50.0,552.5000000000002,-0.0014450949587626384,0.2796875,-1.4528632164001465e-08,0.05765882996357331,15.96871770620346,172
1771520,237,366.78,0.014214830876153429,1.6931419640779495,260.25,0.0018080748384477375,50.0,575.0,-0.0010842202773346798,0.1786865234375,5.215406417846679e-09,0.05529719118968033,15.968718165159226,173
1781760,237,358.89,0.01324007022776641,1.6878759481012822,259.0,0.0021407799287999295,50.0,532.5000000000007,-0.0009629452146327821,0.212451171875,-6.7055225372314455e-09,0.05704329118315783,15.968717873096466,174
1792000,237,355.04,0.011834206059575081,1.6779773958027362,248.25,0.001989464448956824,75.0,440.00000000000125,-0.000999203401443083,0.186279296875,-7.078051567077636e-09,0.05341736359784316,15.968717956542969,175
1802240,237,346.85,0.01064956448826706,1.7066510677337647,242.75,0.002021554330713116,72.50000000000001,505.00000000000045,-0.0009290455240261508,0.194189453125,-1.4901161193847657e-09,0.05398709578923575,15.96871775984764,176
1812480,237,349.99,0.010062693781492271,1.7124821215867996,239.0,0.0023285947020667665,47.50000000000001,550.0,-0.0011597469485423062,0.2492431640625,-9.313225746154785e-09,0.054846266308212675,15.968717437982558,177
1822720,237,348.45,0.008879899002386083,1.729232343286276,222.5,0.0023766268917825074,25.0,550.0,-0.0016568692226428539,0.253076171875,3.725290298461914e-09,0.05424069278330869,15.968717902898788,178
1832960,237,354.93,0.010189504519348701,1.7225463688373566,218.0,0.0021264034083742444,25.0,502.5000000000002,-0.0010322711768822046,0.2186279296875,1.1175870895385742e-09,0.052094358632740936,15.968717736005782,179
1843200,237,347.58,0.00972566429481958,1.7303151592612267,190.75,0.0025471113990761297,50.0,405.00000000000045,-0.0011154008432640694,0.2507080078125,-1.2665987014770507e-08,0.054406947107957584,15.968717736005782,180
1853440,237,336.15,0.00527743543420911,1.7260331250727177,155.5,0.003044592835703952,0.0,277.5000000000002,-0.0012464679717595572,0.290625,-1.1175870895385742e-08,0.05044482071683291,15.968716603517532,181
1863680,237,318.32,0.004678896518004194,1.6803024761378764,114.75,0.0029793789627547084,0.0,250.0,-0.0011294524563709274,0.292529296875,2.9802322387695314e-09,0.0496180821804932,15.968708622455598,182
1873920,237,310.87,0.006875724797379234,1.6750954665243625,102.5,0.0028377539022130804,0.0,250.0,-0.0012769418317475356,0.2922607421875,-1.601874828338623e-08,0.05119077742237395,15.968717259168624,183
1884160,237,315.12,0.005968879238972135,1.6939935974776745,109.5,0.003140186394102784,0.0,250.0,-0.000981929279078031,0.30830078125,-1.4901161193847656e-08,0.0533570469055203,15.968710726499557,184
1894400,237,321.34,0.0071791853230024575,1.65904014185071,119.5,0.002375874895096786,0.0,250.0,-0.001737668600253528,0.247509765625,-1.7508864402770997e-08,0.05027388012135323,15.968717527389526,185
1904640,238,323.07,0.006996965070010219,1.557269571721554,118.5,0.0022624654669300527,0.0,202.50000000000023,-0.0011570319747988833,0.2293212890625,1.4528632164001465e-08,0.051222882977262726,15.968717366456985,186
1914880,238,324.72,0.00584139661214067,1.5242616161704063,122.5,0.002923300629129244,25.0,225.0,-0.0014016849419931532,0.2803955078125,1.4156103134155273e-08,0.04935765008550451,15.968717116117478,187
1925120,238,328.79,0.005886324695410394,1.5464477963745593,127.0,0.0025537753662035812,25.0,207.50000000000063,-0.0013054682960500941,0.271630859375,-4.097819328308106e-09,0.048804004494687726,15.968716567754745,188
1935360,238,321.98,0.005517629416118552,1.611239094287157,114.25,0.002660839163604578,0.0,200.0,-0.0011398402277336573,0.27314453125,-6.332993507385254e-09,0.05040889118636368,15.968716442584991,189
1945600,238,309.28,0.004056745788722083,1.6604644536972046,86.5,0.002325893737588558,0.0,175.0,-0.0009203899458952947,0.2253662109375,-3.3527612686157227e-09,0.0485350368648589,15.968716710805893,190
1955840,238,303.64,0.006220993542086717,1.665053740143776,80.75,0.0023013164854148727,0.0,150.0,-0.0007912227727501886,0.25751953125,1.30385160446167e-08,0.052749985495803065,15.968704718351365,191
1966080,238,301.46,0.002832016524559222,1.6651356309652328,66.5,0.0035459032766311793,0.0,125.0,-0.0012716528523014857,0.3562255859375,-1.4528632164001465e-08,0.04786267853017305,15.968682503700256,192
1976320,238,299.25,0.004559737106387729,1.6633495539426804,67.5,0.0025485987415663656,0.0,127.50000000000021,-0.0003235121188481571,0.2275390625,-3.7252902984619143e-10,0.04864022044451951,15.96871589422226,193
1986560,238,299.71,0.004176899222431985,1.6556381218135356,57.0,0.003021936977995665,0.0,125.0,-0.0009353930629004026,0.273828125,8.195638656616212e-09,0.04688009155036671,15.968691498041153,194
1996800,238,297.37,0.00448006087003705,1.6455854505300522,56.75,0.003942947054633805,0.0,125.0,-0.0016111132827063557,0.3597900390625,-2.2351741790771484e-09,0.046870398226211044,15.96871138215065,195
2007040,238,296.55,0.0035655449116688944,1.6362619079649448,52.75,0.004462538444116149,0.0,102.50000000000021,-0.0017022954540152568,0.3611572265625,-1.4901161193847657e-09,0.04292102367042886,15.96870540380478,196
2017280,238,294.71,0.0026006206457360294,1.6274285666644572,47.5,0.003697826561551665,0.0,100.0,-0.001087988277868135,0.32626953125,1.7508864402770997e-08,0.045579410292248795,15.968698394298553,197
2027520,238,299.46,0.0044744444227319494,1.6744432732462884,54.25,0.0033973625012208688,0.0,100.0,-0.001055260046996409,0.3159912109375,-2.6077032089233397e-09,0.050327902341198015,15.968708372116089,198
2037760,238,299.79,0.0037427888842216928,1.727823381870985,56.0,0.004048672984959012,0.0,102.50000000000021,-0.001305906414927449,0.38427734375,-6.332993507385254e-09,0.05012841992136785,15.96866533756256,199
2048000,238,304.48,0.006208061444226587,1.7435837537050247,74.0,0.002788474915706729,0.0,150.0,-0.0013059042888926343,0.294580078125,7.078051567077636e-09,0.04977998262755494,15.968717437982558,200
2058240,238,311.34,0.007268530174974331,1.7187232546508313,92.25,0.0028980419669551337,0.0,202.50000000000023,-0.0012320785426709335,0.26171875,2.9802322387695314e-09,0.051545784769619976,15.968717163801193,201
2068480,238,317.08,0.007201751154623537,1.7381409034132957,111.5,0.0027180086100997867,0.0,250.0,-0.0010745236570073758,0.2786865234375,-2.2351741790771484e-09,0.05155675863122825,15.968714767694474,202
2078720,238,321.81,0.0064927683464702565,1.7385549247264862,125.25,0.002397492002353374,25.0,252.50000000000023,-0.0008875290401192615,0.270703125,1.4901161193847656e-08,0.05133856133359314,15.968717640638351,203
2088960,238,322.14,0.007617800174216427,1.7187332838773728,123.5,0.0025806307391462724,0.0,277.5000000000002,-0.0015692154356656829,0.2874755859375,-1.5273690223693846e-08,0.052740004703921664,15.968716162443162,204
2099200,238,320.17,0.005647017329789605,1.6603875622153281,115.75,0.002624230546985018,0.0,277.5000000000002,-0.0012372534300084225,0.2632568359375,1.7136335372924803e-08,0.04934650276109718,15.968715941905975,205
2109440,238,318.52,0.0050939619796317006,1.6522444486618042,103.0,0.0027859407779885713,0.0,225.0,-0.0015062549395224779,0.270068359375,-3.3527612686157227e-09,0.04659097335608895,15.968685346841813,206
2119680,238,315.18,0.006199795268639718,1.705488320440054,98.25,0.00221692684737036,0.0,202.50000000000023,-0.000789904123666929,0.2295166015625,5.587935447692871e-09,0.0514953064954171,15.9687175989151,207
2129920,238,316.66,0.006032546164529862,1.7058384284377097,97.5,0.0026227561329960737,0.0,200.0,-0.001546034635975957,0.298974609375,-2.4959444999694825e-08,0.051560426442370876,15.968715536594392,208
2140160,238,317.75,0.0057792640786161085,1.726534652709961,105.75,0.0027470742949390115,0.0,202.50000000000023,-0.0012216683287988416,0.28994140625,-2.570450305938721e-08,0.05087957970623147,15.96871252655983,209
2150400,238,316.67,0.006881690166142107,1.7149102196097374,108.0,0.0025215764150630093,0.0,202.50000000000023,-0.0012357650295598433,0.2530517578125,1.6763806343078613e-08,0.051185810449112044,15.968717670440673,210
2160640,238,318.29,0.0057365193209761856,1.6393411882221698,113.0,0.0025627107651359895,0.0,200.0,-0.0011758970744267573,0.2760986328125,-2.2351741790771484e-09,0.048376681275897435,15.968716448545456,211
2170880,238,316.36,0.004300639286893215,1.5709285974502563,103.0,0.003264710705059315,0.0,200.0,-0.0016405543034125002,0.3218505859375,2.9802322387695314e-09,0.04400970092321951,15.968655228614807,212
2181120,238,312.3,0.006008346839618639,1.4701489336788653,87.5,0.0022446162110782097,0.0,175.0,-0.0013206320225435774,0.2189453125,-2.0489096641540527e-08,0.04035899036532031,15.968715393543244,213
2191360,238,308.44,0.005297678657620963,1.5490983217954635,83.0,0.002365934572003425,0.0,175.0,-0.0005001736819394865,0.2341552734375,1.3783574104309083e-08,0.04746410663760999,15.968716096878051,214
2201600,238,307.34,0.0045492614698105175,1.618347491323948,91.5,0.0028151139217612807,0.0,175.0,-0.001082904505165061,0.2848876953125,-1.862645149230957e-09,0.04549104247164759,15.96871286034584,215
2211840,238,313.05,0.007749151631742279,1.6546818986535072,103.0,0.0019706512466655113,0.0,177.50000000000023,-0.0008680196835484822,0.193115234375,1.7508864402770997e-08,0.04795600193952569,15.968717741966248,216
